run_id,segment_id,method,budget_config,seed,global_step,eligible_node_count,eligible_node_ids,eventful_eligible_count,eventful_eligible_ids,chosen_source,chosen_node_id,chosen_bin_idx,chosen_stagmix_strategy,chosen_stagmix_strategy_position,chosen_node_remaining_true_pos,chosen_node_remaining_true_pos_ids,best_ranked_eventful_candidate_rank,stagmix_budget_used,stagmix_budget_cap
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,0,32,0,[],0,[],tree,d0_n0,83.0,,,17,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,0,33,0,[],0,[],tree,d0_n0,119.0,,,17,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,0,34,0,[],0,[],tree,d0_n0,116.0,,,17,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,0,35,0,[],0,[],,,,,,0,[],,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,0,0,[],0,[],tree,d0_n0,27.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,1,0,[],0,[],tree,d0_n0,86.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,2,0,[],0,[],tree,d0_n0,38.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,3,0,[],0,[],tree,d0_n0,3.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,4,1,['d0_n0'],1,['d0_n0'],tree,d0_n0,89.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",0.0,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,5,1,['d0_n0'],1,['d0_n0'],tree,d0_n0,32.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",0.0,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,6,1,['d0_n0'],1,['d0_n0'],tree,d0_n0,111.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",0.0,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,7,1,['d0_n0'],1,['d0_n0'],tree,d0_n0,51.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",0.0,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,8,0,[],0,[],tree,d0_n0,31.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,9,0,[],0,[],tree,d0_n0,34.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,10,0,[],0,[],tree,d0_n0,48.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,11,0,[],0,[],tree,d0_n0,118.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,12,0,[],0,[],tree,d0_n0,18.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,13,0,[],0,[],tree,d0_n0,33.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,14,0,[],0,[],tree,d0_n0,22.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,1,15,0,[],0,[],,,,,,0,[],,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,0,0,[],0,[],tree,d0_n0,27.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,1,0,[],0,[],tree,d0_n0,38.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,2,0,[],0,[],tree,d0_n0,86.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,3,0,[],0,[],tree,d0_n0,3.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,4,1,['d0_n0'],1,['d0_n0'],tree,d0_n0,89.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",0.0,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,5,1,['d0_n0'],1,['d0_n0'],tree,d0_n0,32.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",0.0,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,6,1,['d0_n0'],1,['d0_n0'],tree,d0_n0,111.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",0.0,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,7,1,['d0_n0'],1,['d0_n0'],tree,d0_n0,51.0,,,21,"[8, 9, 12, 41, 44, 51, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",0.0,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,8,0,[],0,[],tree,d0_n0,34.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,9,0,[],0,[],tree,d0_n0,31.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,10,0,[],0,[],tree,d0_n0,33.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,11,0,[],0,[],tree,d0_n0,118.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,12,0,[],0,[],tree,d0_n0,48.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,13,0,[],0,[],tree,d0_n0,44.0,,,20,"[8, 9, 12, 41, 44, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,14,0,[],0,[],tree,d0_n0,22.0,,,19,"[8, 9, 12, 41, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,15,0,[],0,[],tree,d0_n0,18.0,,,19,"[8, 9, 12, 41, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,16,0,[],0,[],tree,d0_n0,45.0,,,19,"[8, 9, 12, 41, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,17,0,[],0,[],tree,d0_n0,50.0,,,19,"[8, 9, 12, 41, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,18,0,[],0,[],tree,d0_n0,35.0,,,19,"[8, 9, 12, 41, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,19,0,[],0,[],tree,d0_n0,52.0,,,19,"[8, 9, 12, 41, 52, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,20,0,[],0,[],tree,d0_n0,39.0,,,18,"[8, 9, 12, 41, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,21,0,[],0,[],tree,d0_n0,114.0,,,18,"[8, 9, 12, 41, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,22,0,[],0,[],tree,d0_n0,21.0,,,18,"[8, 9, 12, 41, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,23,0,[],0,[],tree,d0_n0,117.0,,,18,"[8, 9, 12, 41, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,24,0,[],0,[],tree,d0_n0,55.0,,,18,"[8, 9, 12, 41, 53, 54, 55, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,25,0,[],0,[],tree,d0_n0,87.0,,,17,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,26,0,[],0,[],tree,d0_n0,90.0,,,17,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,27,0,[],0,[],tree,d0_n0,47.0,,,17,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,28,0,[],0,[],tree,d0_n0,62.0,,,17,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,29,0,[],0,[],tree,d0_n0,28.0,,,17,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,30,0,[],0,[],tree,d0_n0,1.0,,,17,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,31,0,[],0,[],tree,d0_n0,99.0,,,17,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 99, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,32,0,[],0,[],tree,d0_n0,116.0,,,16,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,33,0,[],0,[],tree,d0_n0,83.0,,,16,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,34,0,[],0,[],tree,d0_n0,88.0,,,16,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 104]",,0,5
HTS-EC-safe-shadow-stag,dataset3_1200_2400,HTS-EC-safe-shadow-stag,0.3,2,35,0,[],0,[],tree,d0_n0,119.0,,,16,"[8, 9, 12, 41, 53, 54, 56, 57, 58, 59, 63, 65, 75, 77, 97, 104]",,0,5
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,0,0,[],0,[],tree,d0_n0,11.0,,,12,"[6, 7, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,1,0,[],0,[],tree,d0_n0,7.0,,,12,"[6, 7, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,2,0,[],0,[],tree,d1_n107,77.0,,,3,"[56, 57, 77]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,3,0,[],0,[],tree,d1_n158,104.0,,,3,"[82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,4,0,[],0,[],tree,d1_n54,27.0,,,2,"[36, 43]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,5,0,[],0,[],tree,d1_n107,66.0,,,2,"[56, 57]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,6,0,[],0,[],tree,d2_n133,76.0,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,7,0,[],0,[],tree,d3_n145,78.0,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,8,0,[],0,[],tree,d4_n153,79.0,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,9,0,[],0,[],,,,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,9,0,[],0,[],,,,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,9,0,[],0,[],tree,d4_n146,75.0,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,10,0,[],0,[],,,,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,0,10,0,[],0,[],tree,d5_n147,73.0,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,0,0,[],0,[],tree,d0_n0,11.0,,,12,"[6, 7, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,1,0,[],0,[],tree,d0_n0,16.0,,,12,"[6, 7, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,2,0,[],0,[],tree,d0_n0,7.0,,,12,"[6, 7, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,3,0,[],0,[],tree,d0_n0,77.0,,,11,"[6, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,4,0,[],0,[],tree,d1_n158,99.0,,,3,"[82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,5,0,[],0,[],tree,d1_n54,27.0,,,2,"[36, 43]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,6,0,[],0,[],tree,d1_n107,66.0,,,2,"[56, 57]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,7,0,[],0,[],tree,d2_n133,76.0,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,8,0,[],0,[],tree,d3_n145,79.0,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,9,0,[],0,[],tree,d4_n153,78.0,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,10,0,[],0,[],,,,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,10,0,[],0,[],,,,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,1,10,0,[],0,[],tree,d4_n146,75.0,,,0,[],,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,0,0,[],0,[],tree,d0_n0,11.0,,,12,"[6, 7, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,1,0,[],0,[],tree,d0_n0,16.0,,,12,"[6, 7, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,2,0,[],0,[],tree,d0_n0,7.0,,,12,"[6, 7, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,3,0,[],0,[],tree,d0_n0,66.0,,,11,"[6, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,4,0,[],0,[],tree,d0_n0,77.0,,,11,"[6, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,5,0,[],0,[],tree,d0_n0,10.0,,,10,"[6, 13, 14, 36, 43, 56, 57, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,6,0,[],0,[],tree,d0_n0,76.0,,,10,"[6, 13, 14, 36, 43, 56, 57, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,7,0,[],0,[],tree,d0_n0,27.0,,,10,"[6, 13, 14, 36, 43, 56, 57, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,8,0,[],0,[],tree,d0_n0,62.0,,,10,"[6, 13, 14, 36, 43, 56, 57, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,9,0,[],0,[],tree,d0_n0,65.0,,,10,"[6, 13, 14, 36, 43, 56, 57, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.1,2,10,0,[],0,[],tree,d0_n0,99.0,,,10,"[6, 13, 14, 36, 43, 56, 57, 82, 85, 91]",,0,1
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,0,0,[],0,[],tree,d0_n0,11.0,,,12,"[6, 7, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,1,0,[],0,[],tree,d0_n0,7.0,,,12,"[6, 7, 13, 14, 36, 43, 56, 57, 77, 82, 85, 91]",,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,2,0,[],0,[],tree,d1_n107,77.0,,,3,"[56, 57, 77]",,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,3,0,[],0,[],tree,d1_n158,104.0,,,3,"[82, 85, 91]",,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,4,0,[],0,[],tree,d1_n54,27.0,,,2,"[36, 43]",,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,5,0,[],0,[],tree,d1_n107,66.0,,,2,"[56, 57]",,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,6,0,[],0,[],tree,d2_n133,76.0,,,0,[],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,7,0,[],0,[],tree,d3_n145,78.0,,,0,[],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,8,0,[],0,[],tree,d4_n153,79.0,,,0,[],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,9,0,[],0,[],,,,,,0,[],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,9,0,[],0,[],,,,,,0,[],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,9,0,[],0,[],tree,d4_n146,75.0,,,0,[],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,10,0,[],0,[],,,,,,0,[],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,10,0,[],0,[],tree,d5_n147,73.0,,,0,[],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,11,0,[],0,[],tree,d1_n1,16.0,,,3,"[6, 13, 14]",,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,12,0,[],0,[],tree,d2_n2,10.0,,,2,"[6, 13]",,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,13,0,[],0,[],tree,d3_n3,4.0,,,1,[6],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,14,0,[],0,[],tree,d3_n16,12.0,,,1,[13],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,15,0,[],0,[],tree,d4_n17,9.0,,,0,[],,0,3
HTS-EC-safe-StagRepMix-force,dataset3_2400_3462,HTS-EC-safe-StagRepMix-force,0.2,0,16,0,[],0,[],tree,d5_n18,8.0,,,0,[],,0,3
