video_id,query_id,unit_id,start_time,end_time,label,provenance,source_record_sha256,protocol_hash
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0219,2190.0,2200.0,not_relevant,V10_ADMISSIBLE_V9,2b5a0ed2606b876e51db8aa8e879f747f44a644f96c12e4d81dc65132dbc6efa,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0220,2200.0,2210.0,not_relevant,V10_ADMISSIBLE_V9,068fb6d1b8f2214c990e912a2cb0b297df39bdc2eb56efe33935f4f9e95e15cd,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0221,2210.0,2220.0,not_relevant,V10_ADMISSIBLE_V9,b3047d9b17c200b16e556382fa0baf463a10f91e1c4b71252f97d6caffec5258,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0222,2220.0,2230.0,not_relevant,V10_ADMISSIBLE_V9,a8c82a658e3cf3c30f6fb8f93d402694a9baab47fa65c03a882f8131afed44b9,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0223,2230.0,2240.0,not_relevant,V10_ADMISSIBLE_V9,f2a5b86e856ce3b6bc6d11331138bef764b0470cb2caaada99f2494929735169,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0224,2240.0,2250.0,not_relevant,V10_ADMISSIBLE_V9,37c5d22a02fcc6fd160b9b1bd9d5caed6443f4d05028b92242e94456af955f2c,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0225,2250.0,2260.0,not_relevant,V10_ADMISSIBLE_V9,0d664d08ead68082f5cb9313301f2bff79bf0f99c94facc2af7c50916fff4285,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0226,2260.0,2270.0,not_relevant,V10_ADMISSIBLE_V9,da22ce2ce530b9445b355285656f96e2b8a3f70747966768151020ab095f337c,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0227,2270.0,2280.0,relevant,V10_ADMISSIBLE_V9,fbd5b03ffe428e34f9f767f6e24bef6f72665fbe877111f2794049fcba06df80,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0228,2280.0,2290.0,not_relevant,V10_ADMISSIBLE_V9,b1b87d1f276f2e060972d0fea2feb741ad2683b559ac2679eb6b22d1a942ec88,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0229,2290.0,2300.0,not_relevant,V10_ADMISSIBLE_V9,9679f9665eb3a1d3e38d37f7c7dc4adab69d289a387abd4a041f81cc52a93f99,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0230,2300.0,2310.0,not_relevant,V10_ADMISSIBLE_V9,852d9f8401bd300a225d615dc881a168dd360ffd064a501eaf262362ded12847,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0231,2310.0,2320.0,not_relevant,V10_ADMISSIBLE_V9,2442911ce0cdb5c32056d6b74f4658c02b39f91c3f90fafc56713a1785acfa97,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0232,2320.0,2330.0,not_relevant,V10_ADMISSIBLE_V9,eb5414637f73f47bd30a61f1e861b5445c3ca6277f04c48e9287ec5d7e0a5761,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0233,2330.0,2340.0,not_relevant,V10_ADMISSIBLE_V9,ed0706c4252c18b9c174954f3d5003381c77307a6bd115976ec338787a12fa21,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0234,2340.0,2350.0,not_relevant,V10_ADMISSIBLE_V9,9c9b134cacf585844581e3c8c10769de7b0291a4402f860d7dd4f5649eb4731c,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0235,2350.0,2360.0,not_relevant,V10_ADMISSIBLE_V9,2ef11bb8a63a9588808b52c3eedb900f509929d4c7e7c5faba2038c5c06220df,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0236,2360.0,2370.0,not_relevant,V10_ADMISSIBLE_V9,a4995e4e4b552696f5db2b5d3d0d2e4d974c07d40086f19e38058a856acfe04d,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0237,2370.0,2380.0,not_relevant,V10_ADMISSIBLE_V9,a852ca56740a07da10a9f1a0f44fc395bc5eb5d05731760649fa4a34eb5f63b4,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0238,2380.0,2390.0,not_relevant,V10_ADMISSIBLE_V9,ff070a04c169354152a77764008b9cd75b5176b229fa7b9dfa77aee2f98e3f93,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0239,2390.0,2400.0,not_relevant,V10_ADMISSIBLE_V9,a672b3b6c44a0a87b849c9bd145d167c87874faa8bdd43e267e1fcdeac972cf2,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0240,2400.0,2410.0,not_relevant,V10_ADMISSIBLE_V9,eed42e09664ddab1573e97af418ff520031bcdca40d3dd41630b5fc6006d4317,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0241,2410.0,2420.0,not_relevant,V10_ADMISSIBLE_V9,6a205b1099c542c8d4539aa77121c9e2362d5896dfcdca25e423eabd4ba4c91f,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0242,2420.0,2430.0,not_relevant,V10_ADMISSIBLE_V9,4e5c326691c50aa1592f31f522f46533c82fe13ef7526648d5a793519129167a,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0243,2430.0,2440.0,not_relevant,V10_ADMISSIBLE_V9,178a92be69fbc49310b21784eeeb1f0e864117d4f86aaeaa2d031701a983c096,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0244,2440.0,2450.0,not_relevant,V10_ADMISSIBLE_V9,99f296c403cbe1e41e3ecef36419c653b7dd335cec5508d4e67045b4eed687a8,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0245,2450.0,2460.0,not_relevant,V10_ADMISSIBLE_V9,f5db5ae938b77555e52bc589236f27ca66aaa23d2081d1827f3c0821fc11c9be,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0246,2460.0,2470.0,not_relevant,V10_ADMISSIBLE_V9,4ff42fca8a102d3287628e96977d7afcce4d030aa76b9a0c28054ce92ee44a15,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0247,2470.0,2480.0,not_relevant,V10_ADMISSIBLE_V9,625cf55de12c07d26ad1674a5bac734d021d57727e7716915c926f43fef79050,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0248,2480.0,2490.0,not_relevant,V10_ADMISSIBLE_V9,39688d6440691256ee31f1010c86eac4d4508a9d5ec52297e3b35059aba02cca,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0249,2490.0,2500.0,not_relevant,V10_ADMISSIBLE_V9,b20265a15e39854ef23cb95b58569100e972a4f2e3e608e20ca045d840b563cc,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0250,2500.0,2510.0,not_relevant,V10_ADMISSIBLE_V9,97f678c58f8afc30ca9dee60a317c2264bfe9053f78001dad30e2235313c5314,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0251,2510.0,2520.0,not_relevant,V10_ADMISSIBLE_V9,1e1502654b2697fe2fe9e64bf47a6781fad321363e8500ecec9d2314a46a747c,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0252,2520.0,2530.0,not_relevant,V10_ADMISSIBLE_V9,4aa9e584aff7e0913bd3cd365db3244e2da2332458f7b485a2c47f9279af33f3,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0253,2530.0,2540.0,not_relevant,V10_ADMISSIBLE_V9,0b51c8e7a7c82a9990c7c99c4dbeffab6c96b714a70ae3e4df2b2aea9bf38dcb,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0254,2540.0,2550.0,not_relevant,V10_ADMISSIBLE_V9,8f718ac1e8fcddf6e6ec90a35dd93b2365d02ea9d8ab9858fd0721e962dc2ec4,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0255,2550.0,2560.0,not_relevant,V10_ADMISSIBLE_V9,e74460d0ab840da09d5703d2e93a8a6094976c14abd0c1b124d34bbf78cba2e2,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0256,2560.0,2570.0,not_relevant,V10_ADMISSIBLE_V9,1065bd5579503febbce7283378409546c87614bab2b1846629d12f2bba70114a,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0257,2570.0,2580.0,not_relevant,V10_ADMISSIBLE_V9,7611f6940c0b513d42fefbd3f07dfbda7ec366b22c7935f2a4a635c544a300f7,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0258,2580.0,2590.0,not_relevant,V10_ADMISSIBLE_V9,b6bdb2ea558632a61930bf439ecd7628d61de720b828b745535fd1ecdb7186ee,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0259,2590.0,2600.0,not_relevant,V10_ADMISSIBLE_V9,75ff59652ec1f90000a7426d393c45e34cd98d6b2594e2d1b006b05bc8247cf1,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0260,2600.0,2610.0,not_relevant,V10_ADMISSIBLE_V9,5218f2f52434f0ea739bd055b45e55630e3d1af7b332903b7011369889b35eef,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0261,2610.0,2620.0,not_relevant,V10_ADMISSIBLE_V9,350b94954e21f83542e42525a8406f835f9c9c43820f43de6cb47e3384e646e8,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0262,2620.0,2630.0,not_relevant,V10_ADMISSIBLE_V9,b7d5e9157a505be7d85729d6dc5f05325c436984ac2dcadabed0299a1382c41e,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0263,2630.0,2640.0,not_relevant,V10_ADMISSIBLE_V9,bdea98a1f3e0934948e819f40105037c73aec4ca3185dd7fe33dc7f9e7029c94,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0264,2640.0,2650.0,not_relevant,V10_ADMISSIBLE_V9,dad82871c4963df12e567a97cb97f518e7ae813f4717b93b876d544dcc374a5b,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0265,2650.0,2660.0,not_relevant,V10_ADMISSIBLE_V9,dc5079adfadea6d70687e2d0c13e1c9f8a503234a4c4443c2a79a919ef3fa101,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0266,2660.0,2670.0,relevant,V10_ADMISSIBLE_V9,47c21068e3970ae7dba8fb4f66542297615367ae76ac760600f01c6e612fc271,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0267,2670.0,2680.0,not_relevant,V10_ADMISSIBLE_V9,c14d500535afce72f81a8bdd7d814dc8e190f6ec564d022c989695cd3d994a8b,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0268,2680.0,2690.0,not_relevant,V10_ADMISSIBLE_V9,a223400b3980efdb3540f4820ce7b304fdaa82feb87f03925633b08005770789,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0269,2690.0,2700.0,not_relevant,V10_ADMISSIBLE_V9,e42a040074e74bc82a3f910f689d6d82d4cef6ac3cb660fbdcbeb8fc244cb375,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0270,2700.0,2710.0,not_relevant,V10_ADMISSIBLE_V9,d65c743fa96bdafd7eb369380335bf2b2fb6e8744cc87e8949a99cdef7b363de,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0271,2710.0,2720.0,not_relevant,V10_ADMISSIBLE_V9,210426d00984332c2fa915400fd72b6a79f6a411b12408c2306b8c9a127cac38,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0272,2720.0,2730.0,not_relevant,V10_ADMISSIBLE_V9,db30db5270188ca3e5940b44c0b4719b32c3d47835d032303cdf9caa3f121a44,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0273,2730.0,2740.0,not_relevant,V10_ADMISSIBLE_V9,b8f8b5e9e2b02131d83b23123bfc3b0baf1f449c9b2e735a59f950f26c309c3c,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0274,2740.0,2750.0,relevant,V10_ADMISSIBLE_V9,4f497e2f2896d0d4243898507d23ea08596bc551b2f986867d3dd4c59e02e3b5,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0275,2750.0,2760.0,not_relevant,V10_ADMISSIBLE_V9,89e34d846aa618ec3a56875753c927198258fca4e896b29cc4dc8a94af8892ca,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0276,2760.0,2770.0,not_relevant,V10_ADMISSIBLE_V9,346bdf609977f28c9777b6dce7f7d23fcbebd5295971d10992753f64e1c4e4df,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0277,2770.0,2780.0,not_relevant,V10_ADMISSIBLE_V9,6a44e8788479fca4b063be0099ff8acb7f9b36725ee1e151dde1c0352e154c77,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0278,2780.0,2790.0,not_relevant,V10_ADMISSIBLE_V9,31cbc3537f5804c0f367ef922c070cd4c9aa941552e18847c032b893fe826eab,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0279,2790.0,2800.0,relevant,V10_ADMISSIBLE_V9,aa816db15bb1246d6983d799a625aef2ac78c54f199c30f3a5084ee4e58d832b,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0280,2800.0,2810.0,not_relevant,V10_ADMISSIBLE_V9,7ad836ace188765da5a35e4a47c8ae86c5a73dfabef8592ebe8861cb04c81ad4,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0281,2810.0,2820.0,not_relevant,V10_ADMISSIBLE_V9,bbe71af4d9443408fa361daa0829aaed8dcd6a5962122cd98fb5b073bcf4200d,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0282,2820.0,2830.0,not_relevant,V10_ADMISSIBLE_V9,21c948de652f321094db32393afff7113bf05b5779ceb7fb8b19a8ee6b864f72,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0283,2830.0,2840.0,not_relevant,V10_ADMISSIBLE_V9,c067928139c736a4f749f51b6eb6869d11c8dfce3343e1f73d907009617a093e,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0284,2840.0,2850.0,not_relevant,V10_ADMISSIBLE_V9,54cc688c57b6e232966e4a31840cfb2790a5d9bcf548bed05928f6c1e4a16c89,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0285,2850.0,2860.0,not_relevant,V10_ADMISSIBLE_V9,6a68cd321de41292468bb971660468312058e9819e6ca445402d4e28d5b68ae8,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0286,2860.0,2870.0,not_relevant,V10_ADMISSIBLE_V9,e1d2b5234bc54301a63ee13c6d83e3ada060665412a2ea60afaef05d56d60fec,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0287,2870.0,2880.0,not_relevant,V10_ADMISSIBLE_V9,fe853cd844239b05a92e316015719c467917488d5cc23323d9be6619dbc6e597,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0288,2880.0,2890.0,relevant,V10_ADMISSIBLE_V9,639751484f4039a2742a477311f3cb8dab3b761648875628be71469ddedbecb2,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0289,2890.0,2900.0,not_relevant,V10_ADMISSIBLE_V9,d24d4a6067f24a48c49d079f1617a72ca0dec10ae6cdd2ee269556d173b0a7f4,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0290,2900.0,2910.0,not_relevant,V10_ADMISSIBLE_V9,76ddf4bf6f0b1f4c86d6c08b13ae5c576973646d7ac0eec9977f765277bcf718,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0291,2910.0,2920.0,relevant,V10_ADMISSIBLE_V9,3952c003423aa75fc3186e79d473a141d1b9e53a2e52f2f7f1ad8aeb7b7d7df5,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0292,2920.0,2930.0,not_relevant,V10_ADMISSIBLE_V9,5023a1a9c3850b0150d89e5a662bc9d09f2d58b6c10602ff7c4556ec07bec196,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0293,2930.0,2940.0,not_relevant,V10_ADMISSIBLE_V9,de670cab86b4655f6b6d866348112b4f830918f0d54fac09d6418136640a5aa6,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0294,2940.0,2950.0,not_relevant,V10_ADMISSIBLE_V9,90bac5c8ae679cbc21eea3dcb2bb4f40d2886c14db0e7694144c2e8c7e8eaf30,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0295,2950.0,2960.0,not_relevant,V10_ADMISSIBLE_V9,7398d10e600114cb02b53a4100f65529cd442d1c6490fcd72af7d110356796d6,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0296,2960.0,2970.0,not_relevant,V10_ADMISSIBLE_V9,5f92fade0245fe262d228c52f1ea76e8b44b4c170bb926d52fc1d7d43d88e3dd,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0297,2970.0,2980.0,not_relevant,V10_ADMISSIBLE_V9,293efa7646444cd2c6a47d585a0086fafe28ffc0a0d09013f23404b0397a2a25,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0298,2980.0,2990.0,not_relevant,V10_ADMISSIBLE_V9,0405b88cb3c794e0477d928d4b76846e531d85dd33e45c70b581aefe8227cfac,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0299,2990.0,3000.0,not_relevant,V10_ADMISSIBLE_V9,5f3d1735869d9a14bf5a8b60f5aeccdce309c7ea1eada642507103232ab7ffef,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0300,3000.0,3010.0,not_relevant,V10_ADMISSIBLE_V9,723e67f3c15925a8d4bbb709d2a53c7336aada023dedfd0c812fd3eb1a7b07b6,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0301,3010.0,3020.0,not_relevant,V10_ADMISSIBLE_V9,6d9b6b1755d1bcedcc3e934080274fb20b80c14ec79a493810a0f914e2731f90,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0302,3020.0,3030.0,not_relevant,V10_ADMISSIBLE_V9,fb48074aedae7f88e0c4ea5fd3c4e1643d2e6afb523228b6510b2a2a8a7aba01,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0303,3030.0,3040.0,not_relevant,V10_ADMISSIBLE_V9,4d4cee44011fe9a602ce8637b4630f1687295ed5e0b5bf833c0dfc2f44b5a546,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0304,3040.0,3050.0,not_relevant,V10_ADMISSIBLE_V9,9157f40b28cad05d21e1fe746aeb4d2179702f5e88e450c04e39d31fe4aa6ef8,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0305,3050.0,3060.0,not_relevant,V10_ADMISSIBLE_V9,233f2155765283ad917d3d8f923f300d0ff266b86f49bb68c0400c78e6f846fe,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0306,3060.0,3070.0,not_relevant,V10_ADMISSIBLE_V9,6f37f3d4822bffb10fcdb1c1822677f9345dbbf8ab485398f7ae4d1d361c0d89,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0307,3070.0,3080.0,not_relevant,V10_ADMISSIBLE_V9,8619e5b5e945f9dfa0ebd8ef64d12e04b8fedbaa3a7ae5508d55801bc28a5fa9,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0308,3080.0,3090.0,not_relevant,V10_ADMISSIBLE_V9,f7e326cc1bb66205d99e0822f933029703a92ce52237db6cad8b22cb8eedb3ed,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0309,3090.0,3100.0,not_relevant,V10_ADMISSIBLE_V9,24eb5d316423a21637d0783f8d4e0b257b4cc4d3660247e682b8b725eb6c171c,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
DALI,Q_DRIVER_RESPONSE_V1,DALI_u0310,3100.0,3110.0,not_relevant,V10_ADMISSIBLE_V9,638c4d50d2d10f0a5002d9d3b5cba86a15d27d0957e005d83c2a5b22cf566b77,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
