pool_row_id,source_dataset,source_repository,source_revision,provider_split,session_id,media_kind,local_locator,content_identity_kind,content_sha256,file_size_bytes,duration_seconds,nominal_oracle_units_10s,frame_or_image_count,fps,width,height,sampling_tag_only,sampling_anchor_seconds,sampling_covariates,model_split_role,license_status,independence_status,technical_probe_status,pool_status,candidate_pipeline_status,oracle_label_status,query_support_status,heldout_paper_split_accessed,notes
pool_0149,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00761.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00761.mp4,sha256_validated_against_hf_lfs_metadata,8dce37c370833e2e0b728d35924d36371806aa1f81f890a6a983b8ef72a41746,13546025,39.333333,4,1180,30.000000000,1280,720,collision_or_near_collision,17.633,"{""light_conditions"":""Normal"",""scene"":""Sub-urban"",""weather"":""Cloudy""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0150,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00765.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00765.mp4,sha256_validated_against_hf_lfs_metadata,3fe9d3f1d41e55a28d4414dcdd654da478bd5a9a4c70ceda385cb00c3b27e48c,18660396,40.918033,5,1248,30.500000000,1280,720,collision_or_near_collision,18.301,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0151,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00771.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00771.mp4,sha256_validated_against_hf_lfs_metadata,891ec768e5cc05a04026eda834a355d322dfa0ed349d73eaad9e08dc0cbd3464,23881220,39.705882,4,1215,30.600000000,1280,720,collision_or_near_collision,17.928,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Cloudy""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0152,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00773.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00773.mp4,sha256_validated_against_hf_lfs_metadata,57cdfb7ec008c765bab65ea58739ba8390f59f21a75b45092186dc59542bce11,9529836,40.266667,5,1208,30.000000000,1280,720,collision_or_near_collision,18.967,"{""light_conditions"":""Twilight"",""scene"":""Highway"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0153,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00776.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00776.mp4,sha256_validated_against_hf_lfs_metadata,d6034fe37ab3ec3f068d347a809871256d77fd802880d36b9d4f2d4294241e6b,13682797,40.108303,5,1111,27.700000000,1280,720,collision_or_near_collision,18.089,"{""light_conditions"":""Twilight"",""scene"":""Urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0154,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00791.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00791.mp4,sha256_validated_against_hf_lfs_metadata,bd120d56ea956f4d046ec22cfd0006137310e20aacfd6311c102f98067278770,11294512,40.066667,5,1202,30.000000000,1280,720,collision_or_near_collision,18.667,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0155,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00795.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00795.mp4,sha256_validated_against_hf_lfs_metadata,3587fea8f479bf4fad5167e849e606b81eeece19a9d6f6bdca112dcbb2b53194,17539888,40.816993,5,1249,30.600000000,1280,720,collision_or_near_collision,16.493,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Clear""}",model_calibration,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0156,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00802.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00802.mp4,sha256_validated_against_hf_lfs_metadata,de54e72a6fb143e5f8f63f546eefb18bb1df5cdc4f0bdec462c08ec8fbcb2204,19338340,40.588235,5,1242,30.600000000,1280,720,collision_or_near_collision,20.323,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Cloudy""}",model_calibration,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0157,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00810.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00810.mp4,sha256_validated_against_hf_lfs_metadata,e6512b8f745dccbac22f39b6e57eefffe8400b4c4856b0425d582309f21b5f08,18119192,40.751634,5,1247,30.600000000,1280,720,collision_or_near_collision,18.22,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Rain""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0158,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00813.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00813.mp4,sha256_validated_against_hf_lfs_metadata,d77d75608a3f581d7d8180a7e8d102f5fe2c19fa75c4bcdf91cfdbd6de2ba5be,17251760,40.000000,4,1200,30.000000000,1280,720,collision_or_near_collision,18.433,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Clear""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0159,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00819.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00819.mp4,sha256_validated_against_hf_lfs_metadata,3db61ffb58e806f0f871c059dcb9c8c0c21cf953913530c21e579485965c6cec,19938486,39.832776,4,1191,29.900000000,1280,720,collision_or_near_collision,15.449,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Clear""}",model_calibration,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0160,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00822.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00822.mp4,sha256_validated_against_hf_lfs_metadata,c79d4f8a8045e012905952c9b1cb79615db1300fa1799339f88bbb5f69636243,17428930,40.466667,5,1214,30.000000000,1280,720,collision_or_near_collision,18.633,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Cloudy""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0161,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00833.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00833.mp4,sha256_validated_against_hf_lfs_metadata,d3f3aade2fc956134f766e179347d6951394a964deca86f06d28eee5efbdf7a5,8742135,18.000000,2,540,30.000000000,1280,720,collision_or_near_collision,8.226,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Cloudy""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0162,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00841.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00841.mp4,sha256_validated_against_hf_lfs_metadata,16c7239da500f073a4a6579ad44d904ee3329aab20a8558500b6ce65456a524d,13732151,39.200000,4,1176,30.000000000,1280,720,collision_or_near_collision,16.167,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Clear""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0163,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00845.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00845.mp4,sha256_validated_against_hf_lfs_metadata,be269def95c37542e3f36c154a3917ba663f5fae4c12173252b7e8472feead7a,22349057,40.100000,5,1203,30.000000000,1280,720,collision_or_near_collision,20.1,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0164,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00847.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00847.mp4,sha256_validated_against_hf_lfs_metadata,aa854a88d78c012abfb867233ed4963ec5f0b29bc379a217a518117e48a2af65,25541395,40.294118,5,1233,30.600000000,1280,720,collision_or_near_collision,15.812,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Cloudy""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0165,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00851.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00851.mp4,sha256_validated_against_hf_lfs_metadata,05492f4ad628e282a6282989fb15c72fff4bd87d9079615773f1d87e2393667c,22045055,49.464883,5,1479,29.900000000,1280,720,collision_or_near_collision,19.019,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Cloudy""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0166,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00858.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00858.mp4,sha256_validated_against_hf_lfs_metadata,df5ef876d49a99d6dc94eeac6bc10c1ab1083e4242cf1c5126f3b42ed0badbbf,15023667,40.266667,5,1208,30.000000000,1280,720,collision_or_near_collision,16.633,"{""light_conditions"":""Normal"",""scene"":""Sub-urban"",""weather"":""Cloudy""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0167,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00861.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00861.mp4,sha256_validated_against_hf_lfs_metadata,5277be0f6c2667a9d45c7454466e60a15f5dde6f575cf5d39d29519660f33d27,23544805,40.166667,5,1205,30.000000000,1280,720,collision_or_near_collision,19.367,"{""light_conditions"":""Normal"",""scene"":""Sub-urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0168,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00868.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00868.mp4,sha256_validated_against_hf_lfs_metadata,f2bfb3a6f550aae1cf3bfb20be11072244e25ccde6706a38b0afebbbd137bc98,13462564,40.302013,5,1201,29.800000000,1280,720,collision_or_near_collision,17.398,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0169,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00876.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00876.mp4,sha256_validated_against_hf_lfs_metadata,653ab13dcfc0899d4f00319ce48845f90d0eb316014bcb63a031d20b4fcef6ca,27860347,40.228758,5,1231,30.600000000,1280,720,collision_or_near_collision,18.722,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Cloudy""}",model_calibration,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0170,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00877.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00877.mp4,sha256_validated_against_hf_lfs_metadata,8ca70516ec965e192eb91ecc360c65ae93478018ff276c033dfc2a49b233f886,16920193,40.566667,5,1217,30.000000000,1280,720,collision_or_near_collision,18.6,"{""light_conditions"":""Twilight"",""scene"":""Highway"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0171,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00880.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00880.mp4,sha256_validated_against_hf_lfs_metadata,fea1cf549a50937a690ca93ddfccd9ebda2198643a278d58e6ab4f70ee0b2910,13747102,40.200000,5,1206,30.000000000,1280,720,collision_or_near_collision,18.5,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Cloudy""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0172,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00884.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00884.mp4,sha256_validated_against_hf_lfs_metadata,567de53f5d6a392cd9d62ab4257443d398102da1d62f0c15aeafcc0097f4ffbc,32924932,40.557377,5,1237,30.500000000,1280,720,collision_or_near_collision,20.197,"{""light_conditions"":""Normal"",""scene"":""Sub-urban"",""weather"":""Clear""}",model_calibration,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0173,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00885.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00885.mp4,sha256_validated_against_hf_lfs_metadata,ea6c054024a5392b3c482bc8a6ffbfc8d39df295885270bc64523ddaf7b4609d,19376953,38.790850,4,1187,30.600000000,1280,720,collision_or_near_collision,18.26,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Rain""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0174,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:00890.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/positive/00890.mp4,sha256_validated_against_hf_lfs_metadata,1a2661efd8cbf0ea74bd29f0225b2ac59dd2ae0671792b61df20396b16621c95,20743957,38.862876,4,1162,29.900000000,1280,720,collision_or_near_collision,16.414,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Cloudy""}",model_calibration,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
