video_id,query_id,unit_id,start_time,end_time,unit_score,top_track_id,top_class_id,candidate_count,top_track_evidence_json
V0,Q1,98,980.0,990.0,0.7298622048506047,3.0,2.0,16,"{""approximate_ttc_urgency"": 1.2080304340292103, ""box_growth"": 2.1071142227147264, ""front_region_occupancy"": 0.7057847806389868, ""path_directed_lateral_motion"": 0.0008460682272558324, ""track_persistence"": 50.0}"
V0,Q1,99,990.0,1000.0,0.7882375160767311,4.0,2.0,13,"{""approximate_ttc_urgency"": 0.7965983036499088, ""box_growth"": 1.4042052371417875, ""front_region_occupancy"": 0.7191563941748709, ""path_directed_lateral_motion"": 0.04386743754279838, ""track_persistence"": 22.0}"
V0,Q1,100,1000.0,1010.0,0.5282756093799824,1.0,5.0,7,"{""approximate_ttc_urgency"": 2.2403145711712313, ""box_growth"": 3.633747599790256, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 12.0}"
V0,Q1,101,1010.0,1020.0,0.6823498687695753,2.0,2.0,3,"{""approximate_ttc_urgency"": 0.3924366176931312, ""box_growth"": 0.7680056639685948, ""front_region_occupancy"": 0.7576535911277732, ""path_directed_lateral_motion"": 0.04037388943064977, ""track_persistence"": 48.0}"
V0,Q1,102,1020.0,1030.0,0.7691464210288685,1.0,2.0,5,"{""approximate_ttc_urgency"": 0.6827404922569966, ""box_growth"": 1.2304550346374383, ""front_region_occupancy"": 0.8164020151956536, ""path_directed_lateral_motion"": 0.021974011519012026, ""track_persistence"": 43.0}"
V0,Q1,103,1030.0,1040.0,0.6708924417002347,3.0,2.0,6,"{""approximate_ttc_urgency"": 0.7424535713465886, ""box_growth"": 1.372490515796203, ""front_region_occupancy"": 0.5452416888822335, ""path_directed_lateral_motion"": 0.014670056942091468, ""track_persistence"": 30.0}"
V0,Q1,104,1040.0,1050.0,0.8237867479819396,1.0,2.0,8,"{""approximate_ttc_urgency"": 0.8120564829055402, ""box_growth"": 1.4633361919571222, ""front_region_occupancy"": 0.7698203055346154, ""path_directed_lateral_motion"": 0.027821387242955093, ""track_persistence"": 50.0}"
V0,Q1,105,1050.0,1060.0,0.8394305873763651,2.0,2.0,7,"{""approximate_ttc_urgency"": 1.1460796658756096, ""box_growth"": 2.0701280636693786, ""front_region_occupancy"": 0.5071451323898077, ""path_directed_lateral_motion"": 0.10379968098401561, ""track_persistence"": 50.0}"
V0,Q1,106,1060.0,1070.0,0.7383595640772567,3.0,2.0,8,"{""approximate_ttc_urgency"": 0.7731713803228227, ""box_growth"": 1.4070957849243166, ""front_region_occupancy"": 0.7501655872459352, ""path_directed_lateral_motion"": 0.009070080278056426, ""track_persistence"": 50.0}"
V0,Q1,107,1070.0,1080.0,0.7093762191151537,10.0,2.0,8,"{""approximate_ttc_urgency"": 0.8434866651755638, ""box_growth"": 1.43987650052783, ""front_region_occupancy"": 0.6240519863771875, ""path_directed_lateral_motion"": 0.012452922675327601, ""track_persistence"": 36.0}"
V0,Q1,108,1080.0,1090.0,0.6386432502893389,4.0,2.0,7,"{""approximate_ttc_urgency"": 0.4050854682926243, ""box_growth"": 0.8675258446576459, ""front_region_occupancy"": 0.6911220192289005, ""path_directed_lateral_motion"": 0.020479762523252835, ""track_persistence"": 45.0}"
V0,Q1,109,1090.0,1100.0,0.7052153206752759,3.0,2.0,9,"{""approximate_ttc_urgency"": 0.825028006053562, ""box_growth"": 1.4863605897831025, ""front_region_occupancy"": 0.6849532733618908, ""path_directed_lateral_motion"": 0.006863039066425574, ""track_persistence"": 49.0}"
V0,Q1,110,1100.0,1110.0,0.7252954762567576,3.0,2.0,10,"{""approximate_ttc_urgency"": 0.7310742865613808, ""box_growth"": 1.3287805557501038, ""front_region_occupancy"": 0.7258806964715462, ""path_directed_lateral_motion"": 0.013483288499709215, ""track_persistence"": 33.0}"
V0,Q1,111,1110.0,1120.0,0.7217498944597095,13.0,2.0,5,"{""approximate_ttc_urgency"": 1.0442493941722923, ""box_growth"": 1.7944687053888675, ""front_region_occupancy"": 0.6354553386743647, ""path_directed_lateral_motion"": 0.015270395039862685, ""track_persistence"": 13.0}"
V0,Q1,112,1120.0,1130.0,0.7777790619839369,4.0,2.0,7,"{""approximate_ttc_urgency"": 1.039797815824014, ""box_growth"": 1.895754344536102, ""front_region_occupancy"": 0.6414044702258739, ""path_directed_lateral_motion"": 0.016318244896745413, ""track_persistence"": 46.0}"
V0,Q1,113,1130.0,1140.0,0.55746431688128,3.0,2.0,12,"{""approximate_ttc_urgency"": 0.2260886776466339, ""box_growth"": 0.43406299065824805, ""front_region_occupancy"": 0.7117551184336965, ""path_directed_lateral_motion"": 0.01825428360463495, ""track_persistence"": 50.0}"
V0,Q1,114,1140.0,1150.0,0.7164553440736314,4.0,2.0,14,"{""approximate_ttc_urgency"": 0.9584959423816167, ""box_growth"": 1.7038526614812983, ""front_region_occupancy"": 0.6406617839105663, ""path_directed_lateral_motion"": 0.016004247567599734, ""track_persistence"": 13.0}"
V0,Q1,115,1150.0,1160.0,0.6760185479167529,2.0,2.0,6,"{""approximate_ttc_urgency"": 0.6629760871514011, ""box_growth"": 1.2967664291736862, ""front_region_occupancy"": 0.5719752030988242, ""path_directed_lateral_motion"": 0.023279989273895026, ""track_persistence"": 18.0}"
V0,Q1,116,1160.0,1170.0,0.566096724394727,3.0,2.0,9,"{""approximate_ttc_urgency"": 0.4906084713470705, ""box_growth"": 0.986987488811252, ""front_region_occupancy"": 0.5900909005949506, ""path_directed_lateral_motion"": 0.01037947536656476, ""track_persistence"": 18.0}"
V0,Q1,117,1170.0,1180.0,0.5206427001187534,3.0,2.0,7,"{""approximate_ttc_urgency"": 0.4788957535671942, ""box_growth"": 0.8809670683648722, ""front_region_occupancy"": 0.5543493768135603, ""path_directed_lateral_motion"": 0.008355976759744371, ""track_persistence"": 16.0}"
V0,Q1,118,1180.0,1190.0,0.5568640617182204,20.0,2.0,4,"{""approximate_ttc_urgency"": 0.23689243954956724, ""box_growth"": 0.474374493826362, ""front_region_occupancy"": 0.7501070952500981, ""path_directed_lateral_motion"": 0.019475463801871703, ""track_persistence"": 28.0}"
V0,Q1,119,1190.0,1200.0,0.5656916090662035,1.0,2.0,4,"{""approximate_ttc_urgency"": 0.2219214738061325, ""box_growth"": 0.42808263694173554, ""front_region_occupancy"": 0.7652236401671141, ""path_directed_lateral_motion"": 0.01869488122363803, ""track_persistence"": 48.0}"
V0,Q1,120,1200.0,1210.0,0.5557021973336143,1.0,7.0,7,"{""approximate_ttc_urgency"": 0.18812810861472368, ""box_growth"": 0.354895929313098, ""front_region_occupancy"": 0.8113337643479893, ""path_directed_lateral_motion"": 0.019690080300821585, ""track_persistence"": 39.0}"
V0,Q1,121,1210.0,1220.0,0.7842130094673505,9.0,2.0,9,"{""approximate_ttc_urgency"": 0.47501061559760416, ""box_growth"": 0.9733352093726263, ""front_region_occupancy"": 0.9205015677242485, ""path_directed_lateral_motion"": 0.31117085645970105, ""track_persistence"": 41.0}"
V0,Q1,122,1220.0,1230.0,0.7855329447797131,1.0,2.0,11,"{""approximate_ttc_urgency"": 0.9199819441050209, ""box_growth"": 1.6414117600752505, ""front_region_occupancy"": 0.7151227454048183, ""path_directed_lateral_motion"": 0.014629684721607812, ""track_persistence"": 50.0}"
V0,Q1,123,1230.0,1240.0,0.6901359138862906,43.0,2.0,20,"{""approximate_ttc_urgency"": 0.5062574367324955, ""box_growth"": 1.0088086540280483, ""front_region_occupancy"": 0.9982934951782227, ""path_directed_lateral_motion"": 0.013557039327709432, ""track_persistence"": 42.0}"
V0,Q1,124,1240.0,1250.0,0.6053671101293603,38.0,2.0,11,"{""approximate_ttc_urgency"": 1.9831379611581992, ""box_growth"": 3.351157983310522, ""front_region_occupancy"": 0.13083824920399056, ""path_directed_lateral_motion"": 0.005025228832037206, ""track_persistence"": 22.0}"
V0,Q1,125,1250.0,1260.0,0.5446145036423738,1.0,2.0,2,"{""approximate_ttc_urgency"": 0.07701965677960305, ""box_growth"": 0.12244674758070807, ""front_region_occupancy"": 0.7568640574713899, ""path_directed_lateral_motion"": 0.03423707349596352, ""track_persistence"": 50.0}"
V0,Q1,126,1260.0,1270.0,0.5407216419436944,6.0,2.0,2,"{""approximate_ttc_urgency"": 0.43719878869194956, ""box_growth"": 0.8722675229247678, ""front_region_occupancy"": 0.7044663383957159, ""path_directed_lateral_motion"": 0.0052436202925325226, ""track_persistence"": 18.0}"
V0,Q1,127,1270.0,1280.0,0.5486325910832435,1.0,2.0,5,"{""approximate_ttc_urgency"": 0.8691703870670261, ""box_growth"": 1.661053166724981, ""front_region_occupancy"": 0.461278251511976, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 14.0}"
V0,Q1,128,1280.0,1290.0,0.45325609862290844,4.0,2.0,7,"{""approximate_ttc_urgency"": 1.2391484325554891, ""box_growth"": 1.8416840004293265, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 6.0}"
V0,Q1,129,1290.0,1300.0,0.5820882946715471,79.0,2.0,5,"{""approximate_ttc_urgency"": 0.6625283237934907, ""box_growth"": 1.299881317471849, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.028776707079827556, ""track_persistence"": 27.0}"
V0,Q1,130,1300.0,1310.0,0.46566733145324457,1.0,5.0,2,"{""approximate_ttc_urgency"": 1.224029174381468, ""box_growth"": 2.1655909917235125, ""front_region_occupancy"": 0.01699368465187354, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 6.0}"
V0,Q1,131,1310.0,1320.0,0.792860661494082,1.0,2.0,7,"{""approximate_ttc_urgency"": 1.1911740925938077, ""box_growth"": 1.9862592810719104, ""front_region_occupancy"": 0.3474936572878398, ""path_directed_lateral_motion"": 0.09767287863148426, ""track_persistence"": 50.0}"
V0,Q1,132,1320.0,1330.0,0.7873701001843277,34.0,5.0,13,"{""approximate_ttc_urgency"": 0.6861319364592777, ""box_growth"": 1.3375036065809747, ""front_region_occupancy"": 0.6977052632957857, ""path_directed_lateral_motion"": 0.2506829585444386, ""track_persistence"": 15.0}"
V0,Q1,133,1330.0,1340.0,0.6822012886107878,6.0,1.0,8,"{""approximate_ttc_urgency"": 0.3843429373653622, ""box_growth"": 0.6667321566291677, ""front_region_occupancy"": 0.8577986305584717, ""path_directed_lateral_motion"": 0.386285975437161, ""track_persistence"": 14.0}"
V0,Q1,134,1340.0,1350.0,0.7172905293673348,94.0,2.0,13,"{""approximate_ttc_urgency"": 0.9482497068593869, ""box_growth"": 1.7191728872764551, ""front_region_occupancy"": 0.7101324000782593, ""path_directed_lateral_motion"": 0.023678545742049615, ""track_persistence"": 5.0}"
V0,Q1,135,1350.0,1360.0,0.7016740013830786,47.0,5.0,19,"{""approximate_ttc_urgency"": 1.0996458826196558, ""box_growth"": 2.002197156782667, ""front_region_occupancy"": 0.12128958889838361, ""path_directed_lateral_motion"": 0.09689700854636413, ""track_persistence"": 16.0}"
V0,Q1,136,1360.0,1370.0,0.7996164033030828,2.0,2.0,10,"{""approximate_ttc_urgency"": 0.8817462006934598, ""box_growth"": 1.5662885201312393, ""front_region_occupancy"": 0.7652967427526947, ""path_directed_lateral_motion"": 0.015713058953597717, ""track_persistence"": 50.0}"
V0,Q1,137,1370.0,1380.0,0.6422869101591095,2.0,2.0,9,"{""approximate_ttc_urgency"": 0.6902312440380802, ""box_growth"": 1.3536125627219922, ""front_region_occupancy"": 0.7463291151976833, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 36.0}"
V0,Q1,138,1380.0,1390.0,0.8092156355768164,97.0,2.0,25,"{""approximate_ttc_urgency"": 1.1089590347141645, ""box_growth"": 2.1244252028873936, ""front_region_occupancy"": 0.47328949878399, ""path_directed_lateral_motion"": 0.11795662130868245, ""track_persistence"": 31.0}"
V0,Q1,139,1390.0,1400.0,0.7303596418979932,36.0,2.0,16,"{""approximate_ttc_urgency"": 0.5689875301113166, ""box_growth"": 1.0798686697842375, ""front_region_occupancy"": 0.7299900999149008, ""path_directed_lateral_motion"": 0.05450146452802688, ""track_persistence"": 17.0}"
V0,Q1,140,1400.0,1410.0,0.861715996313413,6.0,2.0,11,"{""approximate_ttc_urgency"": 1.1517060113668731, ""box_growth"": 2.020040419674258, ""front_region_occupancy"": 0.7503874010932424, ""path_directed_lateral_motion"": 0.023413901068297664, ""track_persistence"": 50.0}"
V0,Q1,141,1410.0,1420.0,0.7151053588302346,4.0,2.0,13,"{""approximate_ttc_urgency"": 1.295312268594912, ""box_growth"": 2.2960541352328536, ""front_region_occupancy"": 0.6265881671275431, ""path_directed_lateral_motion"": 0.0011358263295084315, ""track_persistence"": 50.0}"
V0,Q1,142,1420.0,1430.0,0.7592002317166704,6.0,2.0,27,"{""approximate_ttc_urgency"": 1.3443949788053942, ""box_growth"": 2.31270889324792, ""front_region_occupancy"": 0.32681681304005916, ""path_directed_lateral_motion"": 0.0548734770558425, ""track_persistence"": 29.0}"
V0,Q1,143,1430.0,1440.0,0.5689333931675911,3.0,2.0,11,"{""approximate_ttc_urgency"": 0.18985176220244626, ""box_growth"": 0.3718696898161296, ""front_region_occupancy"": 0.8170393485272119, ""path_directed_lateral_motion"": 0.018382314406239327, ""track_persistence"": 50.0}"
V0,Q1,144,1440.0,1450.0,0.5258237283980106,3.0,2.0,4,"{""approximate_ttc_urgency"": 0.2478073210450575, ""box_growth"": 0.46577024205027545, ""front_region_occupancy"": 0.6028837161012538, ""path_directed_lateral_motion"": 0.017517728999128925, ""track_persistence"": 50.0}"
V0,Q1,145,1450.0,1460.0,0.8745245320397318,2.0,2.0,6,"{""approximate_ttc_urgency"": 1.2587831399119933, ""box_growth"": 2.237935177235147, ""front_region_occupancy"": 0.7699098177459005, ""path_directed_lateral_motion"": 0.022636020567792077, ""track_persistence"": 50.0}"
V0,Q1,146,1460.0,1470.0,0.8287408757678264,2.0,2.0,13,"{""approximate_ttc_urgency"": 1.1194546550379347, ""box_growth"": 1.905301543337793, ""front_region_occupancy"": 0.764929933141756, ""path_directed_lateral_motion"": 0.018761082128491764, ""track_persistence"": 40.0}"
V0,Q1,147,1470.0,1480.0,0.8744388319303077,4.0,2.0,29,"{""approximate_ttc_urgency"": 0.9701175696885188, ""box_growth"": 1.7585036588347358, ""front_region_occupancy"": 0.8257820648089464, ""path_directed_lateral_motion"": 0.03922383745649457, ""track_persistence"": 50.0}"
V0,Q1,148,1480.0,1490.0,0.8198824842367699,8.0,2.0,18,"{""approximate_ttc_urgency"": 1.1598481220406824, ""box_growth"": 2.002773432030833, ""front_region_occupancy"": 0.6280422208457036, ""path_directed_lateral_motion"": 0.04261796500201569, ""track_persistence"": 25.0}"
V0,Q1,149,1490.0,1500.0,0.7258200316966833,60.0,2.0,7,"{""approximate_ttc_urgency"": 0.6687375644257283, ""box_growth"": 1.2710292304183435, ""front_region_occupancy"": 0.6718371780078003, ""path_directed_lateral_motion"": 0.024338409023151663, ""track_persistence"": 27.0}"
V0,Q1,150,1500.0,1510.0,0.6579097606582248,9.0,2.0,6,"{""approximate_ttc_urgency"": 0.5800439337786377, ""box_growth"": 1.0788947993133695, ""front_region_occupancy"": 0.723574293697753, ""path_directed_lateral_motion"": 0.008414985369427488, ""track_persistence"": 45.0}"
V0,Q1,151,1510.0,1520.0,0.788653061019675,24.0,2.0,18,"{""approximate_ttc_urgency"": 1.0278381801958225, ""box_growth"": 1.9252092101124916, ""front_region_occupancy"": 0.5369654167385126, ""path_directed_lateral_motion"": 0.05316481024333165, ""track_persistence"": 26.0}"
V0,Q1,152,1520.0,1530.0,0.7877204550273108,2.0,2.0,11,"{""approximate_ttc_urgency"": 1.0294009178349124, ""box_growth"": 1.850166169563716, ""front_region_occupancy"": 0.7616719229465687, ""path_directed_lateral_motion"": 0.008976063866931082, ""track_persistence"": 50.0}"
V0,Q1,153,1530.0,1540.0,0.7540183664197253,76.0,2.0,19,"{""approximate_ttc_urgency"": 1.1557350472808943, ""box_growth"": 2.022605614143026, ""front_region_occupancy"": 0.8056520262755775, ""path_directed_lateral_motion"": 0.010154726076074774, ""track_persistence"": 12.0}"
V0,Q1,154,1540.0,1550.0,0.7679964564499938,110.0,2.0,22,"{""approximate_ttc_urgency"": 1.2247397517240726, ""box_growth"": 2.290975536990001, ""front_region_occupancy"": 0.40320478614741617, ""path_directed_lateral_motion"": 0.05931871284611997, ""track_persistence"": 23.0}"
V0,Q1,155,1550.0,1560.0,0.7119134896012499,3.0,2.0,14,"{""approximate_ttc_urgency"": 0.7587282555231041, ""box_growth"": 1.339147817767169, ""front_region_occupancy"": 0.5774104960838814, ""path_directed_lateral_motion"": 0.016620639186122457, ""track_persistence"": 50.0}"
V0,Q1,156,1560.0,1570.0,0.7648754092917736,4.0,2.0,11,"{""approximate_ttc_urgency"": 0.8091834938563206, ""box_growth"": 1.4954827250889444, ""front_region_occupancy"": 0.7332725458571481, ""path_directed_lateral_motion"": 0.012314083562701588, ""track_persistence"": 50.0}"
V0,Q1,157,1570.0,1580.0,0.7326657560379812,3.0,2.0,10,"{""approximate_ttc_urgency"": 1.0159957754029139, ""box_growth"": 1.8220378834183846, ""front_region_occupancy"": 0.662688844906235, ""path_directed_lateral_motion"": 0.008606197106678848, ""track_persistence"": 37.0}"
V0,Q1,158,1580.0,1590.0,0.6686105490803852,3.0,2.0,18,"{""approximate_ttc_urgency"": 0.8970673342625748, ""box_growth"": 1.6286348749329358, ""front_region_occupancy"": 0.6009169535182795, ""path_directed_lateral_motion"": 0.0024051670890151136, ""track_persistence"": 50.0}"
V0,Q1,159,1590.0,1600.0,0.7670823767354659,117.0,2.0,14,"{""approximate_ttc_urgency"": 0.9479641045609788, ""box_growth"": 1.6646161160701902, ""front_region_occupancy"": 0.6171834536484567, ""path_directed_lateral_motion"": 0.03653972057626954, ""track_persistence"": 18.0}"
V0,Q1,160,1600.0,1610.0,0.6397916231047525,3.0,2.0,8,"{""approximate_ttc_urgency"": 0.9933462700706324, ""box_growth"": 1.8587532927095074, ""front_region_occupancy"": 0.5432986689202005, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 48.0}"
V0,Q1,161,1610.0,1620.0,0.7544965060526639,30.0,2.0,14,"{""approximate_ttc_urgency"": 0.5637786615895937, ""box_growth"": 1.1153941277909092, ""front_region_occupancy"": 0.7510018775351689, ""path_directed_lateral_motion"": 0.3110022348868147, ""track_persistence"": 11.0}"
V0,Q1,162,1620.0,1630.0,0.7141196192610526,58.0,2.0,12,"{""approximate_ttc_urgency"": 2.929468000604026, ""box_growth"": 4.523819932441151, ""front_region_occupancy"": 0.6835897337907695, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 21.0}"
V0,Q1,163,1630.0,1640.0,0.592890301723891,60.0,2.0,8,"{""approximate_ttc_urgency"": 1.257425411550061, ""box_growth"": 2.197278629798202, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.04641276249743405, ""track_persistence"": 3.0}"
V0,Q1,164,1640.0,1650.0,0.6396616051229509,78.0,2.0,19,"{""approximate_ttc_urgency"": 0.864115468758259, ""box_growth"": 1.4871262614468155, ""front_region_occupancy"": 0.4475517293027843, ""path_directed_lateral_motion"": 0.017349961759983167, ""track_persistence"": 14.0}"
V0,Q1,165,1650.0,1660.0,0.7203607966881418,1.0,2.0,17,"{""approximate_ttc_urgency"": 2.2623235511816233, ""box_growth"": 3.6880581505436525, ""front_region_occupancy"": 0.14779503260118268, ""path_directed_lateral_motion"": 0.04612556739540092, ""track_persistence"": 17.0}"
V0,Q1,166,1660.0,1670.0,0.5460242420696675,169.0,2.0,8,"{""approximate_ttc_urgency"": 0.7266473013881151, ""box_growth"": 1.3765192243405553, ""front_region_occupancy"": 0.6541957260170602, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 7.0}"
V0,Q1,167,1670.0,1680.0,0.6037435920036709,133.0,2.0,18,"{""approximate_ttc_urgency"": 0.3846246919163151, ""box_growth"": 0.7666179663061145, ""front_region_occupancy"": 0.4900919701680497, ""path_directed_lateral_motion"": 0.18693049373847873, ""track_persistence"": 19.0}"
V0,Q1,168,1680.0,1690.0,0.6731957233372976,157.0,2.0,14,"{""approximate_ttc_urgency"": 1.0476643022526064, ""box_growth"": 1.9212341657639826, ""front_region_occupancy"": 0.3505359180478586, ""path_directed_lateral_motion"": 0.02972523943643532, ""track_persistence"": 11.0}"
V0,Q1,169,1690.0,1700.0,0.628360414032187,1.0,2.0,9,"{""approximate_ttc_urgency"": 0.7162059529482449, ""box_growth"": 1.4488089246790943, ""front_region_occupancy"": 0.5241720354356652, ""path_directed_lateral_motion"": 0.005951167298662065, ""track_persistence"": 48.0}"
V0,Q1,170,1700.0,1710.0,0.6634330009847472,69.0,5.0,12,"{""approximate_ttc_urgency"": 1.002704589994527, ""box_growth"": 1.7300780691937347, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.18267829756157694, ""track_persistence"": 11.0}"
V0,Q1,171,1710.0,1720.0,0.5819444531774074,58.0,2.0,22,"{""approximate_ttc_urgency"": 0.879468989382394, ""box_growth"": 1.5921114926377546, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.019227389222579123, ""track_persistence"": 16.0}"
V0,Q1,172,1720.0,1730.0,0.6901548885342682,9.0,2.0,18,"{""approximate_ttc_urgency"": 1.8125236006960652, ""box_growth"": 3.0311483675470776, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.05663252796371041, ""track_persistence"": 12.0}"
V0,Q1,173,1730.0,1740.0,0.5934062263070555,1.0,2.0,6,"{""approximate_ttc_urgency"": 0.828499052778005, ""box_growth"": 1.5052511540011977, ""front_region_occupancy"": 0.5372237878222951, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 29.0}"
V0,Q1,174,1740.0,1750.0,0.7448535587627785,5.0,5.0,16,"{""approximate_ttc_urgency"": 0.5548934333125637, ""box_growth"": 1.016109922990195, ""front_region_occupancy"": 0.6986783812754503, ""path_directed_lateral_motion"": 0.16014602883212414, ""track_persistence"": 20.0}"
V0,Q1,175,1750.0,1760.0,0.6611789320917196,2.0,2.0,14,"{""approximate_ttc_urgency"": 1.5752880322094842, ""box_growth"": 2.67907767853058, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.014704389224092016, ""track_persistence"": 44.0}"
V0,Q1,176,1760.0,1770.0,0.613786090973442,10.0,2.0,20,"{""approximate_ttc_urgency"": 1.5115120191075548, ""box_growth"": 2.5732009840154033, ""front_region_occupancy"": 0.40296017044238935, ""path_directed_lateral_motion"": 0.0005193552381289225, ""track_persistence"": 22.0}"
V0,Q1,177,1770.0,1780.0,0.7853397840641001,19.0,2.0,6,"{""approximate_ttc_urgency"": 1.5360527580801333, ""box_growth"": 2.4480302300188472, ""front_region_occupancy"": 0.4983042043007272, ""path_directed_lateral_motion"": 0.04407685477724344, ""track_persistence"": 18.0}"
V0,Q1,178,1780.0,1790.0,0.2824084641390286,28.0,2.0,3,"{""approximate_ttc_urgency"": 0.45851224473407126, ""box_growth"": 0.8835648832295502, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 5.0}"
V0,Q1,179,1790.0,1800.0,0.4929477928200997,2.0,5.0,8,"{""approximate_ttc_urgency"": 0.8906378843389003, ""box_growth"": 1.7839230940509474, ""front_region_occupancy"": 0.21025747952711155, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 12.0}"
V0,Q1,180,1800.0,1810.0,0.472302413728437,99.0,7.0,12,"{""approximate_ttc_urgency"": 2.0047806950089457, ""box_growth"": 3.3261408658049643, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 4.0}"
V0,Q1,181,1810.0,1820.0,0.5927221772093595,65.0,2.0,14,"{""approximate_ttc_urgency"": 1.364908299050179, ""box_growth"": 2.3514119805116045, ""front_region_occupancy"": 0.35939869539007363, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 22.0}"
V0,Q1,182,1820.0,1830.0,0.8069053062997249,4.0,2.0,10,"{""approximate_ttc_urgency"": 1.095439218136227, ""box_growth"": 1.8608973340662305, ""front_region_occupancy"": 0.5888034756838654, ""path_directed_lateral_motion"": 0.05435027483388947, ""track_persistence"": 24.0}"
V0,Q1,183,1830.0,1840.0,0.33077592130265787,98.0,7.0,7,"{""approximate_ttc_urgency"": 0.6425445886816061, ""box_growth"": 1.1958176107969667, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 3.0}"
V0,Q1,184,1840.0,1850.0,0.5406485798059927,2.0,7.0,2,"{""approximate_ttc_urgency"": 1.0876805053348517, ""box_growth"": 1.9661222589150311, ""front_region_occupancy"": 0.21779215573419436, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 21.0}"
V0,Q1,185,1850.0,1860.0,0.01700356718192628,44.0,7.0,1,"{""approximate_ttc_urgency"": 0.0, ""box_growth"": 0.0, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 1.0}"
V0,Q1,186,1860.0,1870.0,0.18896474875628702,1.0,7.0,3,"{""approximate_ttc_urgency"": 0.17153676846279867, ""box_growth"": 0.34315280388054226, ""front_region_occupancy"": 0.20512964584351587, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 6.0}"
V0,Q1,187,1870.0,1880.0,0.0,,,0,{}
V0,Q1,188,1880.0,1890.0,0.01700356718192628,37.0,1.0,1,"{""approximate_ttc_urgency"": 0.0, ""box_growth"": 0.0, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 1.0}"
V0,Q1,189,1890.0,1900.0,0.6814538568560041,24.0,2.0,5,"{""approximate_ttc_urgency"": 0.4810271359509535, ""box_growth"": 0.910524215941765, ""front_region_occupancy"": 0.7301992634489392, ""path_directed_lateral_motion"": 0.022032821446537627, ""track_persistence"": 44.0}"
V0,Q1,190,1900.0,1910.0,0.651012224666545,2.0,2.0,3,"{""approximate_ttc_urgency"": 0.3631913965467456, ""box_growth"": 0.7022511552187276, ""front_region_occupancy"": 0.7293345821293771, ""path_directed_lateral_motion"": 0.02780000903957964, ""track_persistence"": 50.0}"
V0,Q1,191,1910.0,1920.0,0.549861289825214,2.0,2.0,4,"{""approximate_ttc_urgency"": 0.41577059614811, ""box_growth"": 0.7602687000059359, ""front_region_occupancy"": 0.6621843463497201, ""path_directed_lateral_motion"": 0.005434911502658864, ""track_persistence"": 50.0}"
V0,Q1,192,1920.0,1930.0,0.6171882093988933,32.0,2.0,11,"{""approximate_ttc_urgency"": 1.3465684003176275, ""box_growth"": 2.413480253869491, ""front_region_occupancy"": 0.36412894570107, ""path_directed_lateral_motion"": 0.002851407282142804, ""track_persistence"": 23.0}"
V0,Q1,193,1930.0,1940.0,0.3370280593028369,1.0,2.0,1,"{""approximate_ttc_urgency"": 0.37427750286801936, ""box_growth"": 0.726444189055705, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.01760321550274193, ""track_persistence"": 4.0}"
V0,Q1,194,1940.0,1950.0,0.0,,,0,{}
V0,Q1,195,1950.0,1960.0,0.5735325488888912,30.0,2.0,11,"{""approximate_ttc_urgency"": 0.21192827177946894, ""box_growth"": 0.46947068449412416, ""front_region_occupancy"": 0.5430959697457441, ""path_directed_lateral_motion"": 0.3128193027008263, ""track_persistence"": 35.0}"
V0,Q1,196,1960.0,1970.0,0.8173876654893532,1.0,2.0,8,"{""approximate_ttc_urgency"": 1.0003039036888968, ""box_growth"": 1.751915307184821, ""front_region_occupancy"": 0.6508580931692483, ""path_directed_lateral_motion"": 0.028309112276801468, ""track_persistence"": 50.0}"
