design_id,A_density,B_temporal_modes,C_event_duration,D_proxy_noise,E_cost_ratio,verify_scan_cost_ratio,F_deadline,policy,mean_auc,median_auc,mean_terminal_recall
62,0,1,2,0,2,10.0,0,largest_gap,0.7727272727272727,0.7518939393939394,1.0
62,0,1,2,0,2,10.0,0,random_temporal,0.7503787878787879,0.7386363636363636,1.0
62,0,1,2,0,2,10.0,0,sequential,0.3390151515151515,0.3162878787878788,0.55
62,0,1,2,0,2,10.0,0,uniform_stride,0.7965909090909091,0.8181818181818182,1.0
63,0,1,2,0,3,30.0,0,datb_sv,0.7915322580645161,0.7795698924731183,1.0
63,0,1,2,0,3,30.0,0,largest_gap,0.7915322580645161,0.7795698924731183,1.0
63,0,1,2,0,3,30.0,0,random_temporal,0.7403225806451613,0.7741935483870968,1.0
63,0,1,2,0,3,30.0,0,sequential,0.3393817204301075,0.3225806451612903,0.55
63,0,1,2,0,3,30.0,0,uniform_stride,0.7951612903225806,0.7856182795698925,1.0
64,0,1,2,1,0,1.0,1,datb_sv,0.8520833333333334,0.859375,1.0
64,0,1,2,1,0,1.0,1,largest_gap,0.8520833333333334,0.859375,1.0
64,0,1,2,1,0,1.0,1,random_temporal,0.7458333333333333,0.765625,1.0
64,0,1,2,1,0,1.0,1,sequential,0.325,0.3125,0.5
64,0,1,2,1,0,1.0,1,uniform_stride,0.7947916666666667,0.8020833333333334,1.0
65,0,1,2,1,1,3.0,1,datb_sv,0.8557291666666667,0.8645833333333334,1.0
65,0,1,2,1,1,3.0,1,largest_gap,0.8557291666666667,0.8645833333333334,1.0
65,0,1,2,1,1,3.0,1,random_temporal,0.8135416666666666,0.828125,1.0
65,0,1,2,1,1,3.0,1,sequential,0.4421875,0.4505208333333333,0.95
65,0,1,2,1,1,3.0,1,uniform_stride,0.7723958333333333,0.8541666666666666,1.0
66,0,1,2,1,2,10.0,1,datb_sv,0.8943181818181818,0.8825757575757576,1.0
66,0,1,2,1,2,10.0,1,largest_gap,0.8943181818181818,0.8825757575757576,1.0
66,0,1,2,1,2,10.0,1,random_temporal,0.8467803030303032,0.8323863636363636,1.0
66,0,1,2,1,2,10.0,1,sequential,0.5543560606060607,0.5170454545454546,1.0
66,0,1,2,1,2,10.0,1,uniform_stride,0.8884469696969697,0.8863636363636364,1.0
67,0,1,2,1,3,30.0,1,datb_sv,0.8875,0.8881048387096774,1.0
67,0,1,2,1,3,30.0,1,largest_gap,0.8875,0.8881048387096774,1.0
67,0,1,2,1,3,30.0,1,random_temporal,0.8978494623655914,0.8918010752688172,1.0
67,0,1,2,1,3,30.0,1,sequential,0.640255376344086,0.6270161290322581,1.0
67,0,1,2,1,3,30.0,1,uniform_stride,0.9025537634408602,0.9002016129032258,1.0
68,0,1,2,2,0,1.0,2,datb_sv,0.836111111111111,0.8263888888888888,1.0
68,0,1,2,2,0,1.0,2,largest_gap,0.836111111111111,0.8263888888888888,1.0
68,0,1,2,2,0,1.0,2,random_temporal,0.795138888888889,0.8055555555555556,1.0
68,0,1,2,2,0,1.0,2,sequential,0.47847222222222224,0.4791666666666667,1.0
68,0,1,2,2,0,1.0,2,uniform_stride,0.8368055555555556,0.8472222222222222,1.0
69,0,1,2,2,1,3.0,2,datb_sv,0.8565972222222221,0.8767361111111112,1.0
69,0,1,2,2,1,3.0,2,largest_gap,0.8565972222222221,0.8767361111111112,1.0
69,0,1,2,2,1,3.0,2,random_temporal,0.8371527777777779,0.8333333333333334,1.0
69,0,1,2,2,1,3.0,2,sequential,0.6548611111111111,0.6510416666666666,1.0
69,0,1,2,2,1,3.0,2,uniform_stride,0.882986111111111,0.875,1.0
70,0,1,2,2,2,10.0,2,datb_sv,0.8981060606060606,0.9040404040404041,1.0
70,0,1,2,2,2,10.0,2,largest_gap,0.8981060606060606,0.9040404040404041,1.0
70,0,1,2,2,2,10.0,2,random_temporal,0.8632575757575758,0.8819444444444444,1.0
70,0,1,2,2,2,10.0,2,sequential,0.7121212121212122,0.7247474747474747,1.0
70,0,1,2,2,2,10.0,2,uniform_stride,0.8732323232323231,0.8939393939393939,1.0
71,0,1,2,2,3,30.0,2,datb_sv,0.8990143369175627,0.8931451612903226,1.0
71,0,1,2,2,3,30.0,2,largest_gap,0.8990143369175627,0.8931451612903226,1.0
71,0,1,2,2,3,30.0,2,random_temporal,0.9085573476702509,0.9061379928315412,1.0
71,0,1,2,2,3,30.0,2,sequential,0.7332437275985664,0.7484318996415771,1.0
71,0,1,2,2,3,30.0,2,uniform_stride,0.9225806451612903,0.9204749103942652,1.0
72,0,2,0,0,0,1.0,2,datb_sv,0.5590277777777778,0.5555555555555556,1.0
72,0,2,0,0,0,1.0,2,largest_gap,0.5590277777777778,0.5555555555555556,1.0
72,0,2,0,0,0,1.0,2,random_temporal,0.4958333333333333,0.4930555555555556,1.0
72,0,2,0,0,0,1.0,2,sequential,0.5291666666666666,0.53125,1.0
72,0,2,0,0,0,1.0,2,uniform_stride,0.5597222222222222,0.5868055555555556,1.0
73,0,2,0,0,1,3.0,2,datb_sv,0.7479166666666667,0.7552083333333334,1.0
73,0,2,0,0,1,3.0,2,largest_gap,0.7479166666666667,0.7552083333333334,1.0
73,0,2,0,0,1,3.0,2,random_temporal,0.7767361111111111,0.7899305555555556,1.0
73,0,2,0,0,1,3.0,2,sequential,0.7277777777777777,0.7239583333333334,1.0
73,0,2,0,0,1,3.0,2,uniform_stride,0.7152777777777778,0.6996527777777778,1.0
74,0,2,0,0,2,10.0,2,datb_sv,0.8590909090909091,0.8630050505050505,1.0
74,0,2,0,0,2,10.0,2,largest_gap,0.8590909090909091,0.8630050505050505,1.0
74,0,2,0,0,2,10.0,2,random_temporal,0.8642676767676768,0.860479797979798,1.0
74,0,2,0,0,2,10.0,2,sequential,0.8583333333333334,0.8579545454545454,1.0
74,0,2,0,0,2,10.0,2,uniform_stride,0.8501262626262627,0.8459595959595959,1.0
75,0,2,0,0,3,30.0,2,datb_sv,0.9048835125448029,0.907258064516129,1.0
75,0,2,0,0,3,30.0,2,largest_gap,0.9048835125448029,0.907258064516129,1.0
75,0,2,0,0,3,30.0,2,random_temporal,0.9067204301075268,0.9097222222222222,1.0
75,0,2,0,0,3,30.0,2,sequential,0.9045698924731183,0.9045698924731183,1.0
75,0,2,0,0,3,30.0,2,uniform_stride,0.9039426523297491,0.9056899641577061,1.0
76,0,2,0,1,0,1.0,0,datb_sv,0.18125,0.1875,0.5
76,0,2,0,1,0,1.0,0,largest_gap,0.18125,0.1875,0.5
76,0,2,0,1,0,1.0,0,random_temporal,0.22083333333333335,0.20833333333333334,0.5
76,0,2,0,1,0,1.0,0,sequential,0.15,0.13541666666666666,0.25
76,0,2,0,1,0,1.0,0,uniform_stride,0.14791666666666667,0.19791666666666666,0.4
77,0,2,0,1,1,3.0,0,datb_sv,0.20625,0.18229166666666666,0.5
77,0,2,0,1,1,3.0,0,largest_gap,0.20625,0.18229166666666666,0.5
77,0,2,0,1,1,3.0,0,random_temporal,0.21770833333333334,0.21875,0.5
77,0,2,0,1,1,3.0,0,sequential,0.28020833333333334,0.28125,0.5
77,0,2,0,1,1,3.0,0,uniform_stride,0.25416666666666665,0.171875,0.55
78,0,2,0,1,2,10.0,0,datb_sv,0.44621212121212117,0.3958333333333333,0.95
78,0,2,0,1,2,10.0,0,largest_gap,0.44621212121212117,0.3958333333333333,0.95
78,0,2,0,1,2,10.0,0,random_temporal,0.4545454545454545,0.4583333333333333,0.95
78,0,2,0,1,2,10.0,0,sequential,0.4571969696969697,0.5056818181818182,0.9
78,0,2,0,1,2,10.0,0,uniform_stride,0.4628787878787879,0.509469696969697,0.95
79,0,2,0,1,3,30.0,0,datb_sv,0.599731182795699,0.6633064516129032,0.95
79,0,2,0,1,3,30.0,0,largest_gap,0.599731182795699,0.6633064516129032,0.95
79,0,2,0,1,3,30.0,0,random_temporal,0.6049731182795699,0.592741935483871,0.95
79,0,2,0,1,3,30.0,0,sequential,0.5811827956989247,0.5759408602150538,0.95
79,0,2,0,1,3,30.0,0,uniform_stride,0.5661290322580645,0.5611559139784946,0.95
80,0,2,0,2,0,1.0,1,datb_sv,0.17604166666666665,0.11979166666666667,0.4
80,0,2,0,2,0,1.0,1,largest_gap,0.17604166666666665,0.11979166666666667,0.4
80,0,2,0,2,0,1.0,1,random_temporal,0.171875,0.13020833333333334,0.45
80,0,2,0,2,0,1.0,1,sequential,0.22083333333333335,0.2552083333333333,0.45
80,0,2,0,2,0,1.0,1,uniform_stride,0.19166666666666668,0.171875,0.45
81,0,2,0,2,1,3.0,1,datb_sv,0.32864583333333336,0.3151041666666667,0.75
81,0,2,0,2,1,3.0,1,largest_gap,0.32864583333333336,0.3151041666666667,0.75
81,0,2,0,2,1,3.0,1,random_temporal,0.403125,0.5130208333333334,0.8
81,0,2,0,2,1,3.0,1,sequential,0.3432291666666667,0.3932291666666667,0.8
81,0,2,0,2,1,3.0,1,uniform_stride,0.3734375,0.4817708333333333,0.8
82,0,2,0,2,2,10.0,1,datb_sv,0.5592803030303031,0.6316287878787878,0.9
82,0,2,0,2,2,10.0,1,largest_gap,0.5592803030303031,0.6316287878787878,0.9
82,0,2,0,2,2,10.0,1,random_temporal,0.5151515151515151,0.48484848484848486,0.9
82,0,2,0,2,2,10.0,1,sequential,0.5375,0.5037878787878788,0.9
82,0,2,0,2,2,10.0,1,uniform_stride,0.521969696969697,0.4810606060606061,0.9
83,0,2,0,2,3,30.0,1,datb_sv,0.5397177419354839,0.5137768817204301,0.8
83,0,2,0,2,3,30.0,1,largest_gap,0.5397177419354839,0.5137768817204301,0.8
83,0,2,0,2,3,30.0,1,random_temporal,0.4640456989247312,0.4640456989247312,0.8
83,0,2,0,2,3,30.0,1,sequential,0.5256720430107527,0.5413306451612904,0.8
83,0,2,0,2,3,30.0,1,uniform_stride,0.5522177419354838,0.5104166666666666,0.8
84,0,2,1,0,0,1.0,0,datb_sv,0.5083333333333334,0.5,0.9
84,0,2,1,0,0,1.0,0,largest_gap,0.5083333333333334,0.5,0.9
84,0,2,1,0,0,1.0,0,random_temporal,0.275,0.2916666666666667,0.7
84,0,2,1,0,0,1.0,0,sequential,0.16041666666666665,0.16666666666666666,0.25
84,0,2,1,0,0,1.0,0,uniform_stride,0.38958333333333334,0.4583333333333333,0.75
85,0,2,1,0,1,3.0,0,datb_sv,0.56875,0.5677083333333334,1.0
85,0,2,1,0,1,3.0,0,largest_gap,0.56875,0.5677083333333334,1.0
85,0,2,1,0,1,3.0,0,random_temporal,0.46875,0.5416666666666666,0.8
85,0,2,1,0,1,3.0,0,sequential,0.26979166666666665,0.265625,0.5
85,0,2,1,0,1,3.0,0,uniform_stride,0.5052083333333334,0.5364583333333334,0.9
86,0,2,1,0,2,10.0,0,datb_sv,0.7121212121212122,0.7272727272727273,1.0
86,0,2,1,0,2,10.0,0,largest_gap,0.7121212121212122,0.7272727272727273,1.0
86,0,2,1,0,2,10.0,0,random_temporal,0.6481060606060606,0.6553030303030303,1.0
86,0,2,1,0,2,10.0,0,sequential,0.39924242424242423,0.3958333333333333,0.75
86,0,2,1,0,2,10.0,0,uniform_stride,0.6022727272727273,0.5928030303030303,0.95
87,0,2,1,0,3,30.0,0,datb_sv,0.7603494623655914,0.7688172043010753,1.0
87,0,2,1,0,3,30.0,0,largest_gap,0.7603494623655914,0.7688172043010753,1.0
87,0,2,1,0,3,30.0,0,random_temporal,0.7618279569892473,0.7701612903225806,1.0
87,0,2,1,0,3,30.0,0,sequential,0.4745967741935484,0.47513440860215056,1.0
87,0,2,1,0,3,30.0,0,uniform_stride,0.6067204301075269,0.6202956989247311,1.0
88,0,2,1,1,0,1.0,1,datb_sv,0.621875,0.6197916666666666,0.95
88,0,2,1,1,0,1.0,1,largest_gap,0.621875,0.6197916666666666,0.95
88,0,2,1,1,0,1.0,1,random_temporal,0.5260416666666666,0.4895833333333333,0.9
88,0,2,1,1,0,1.0,1,sequential,0.31875,0.3229166666666667,0.65
88,0,2,1,1,0,1.0,1,uniform_stride,0.5385416666666667,0.6041666666666666,0.7
89,0,2,1,1,1,3.0,1,datb_sv,0.703125,0.6953125,1.0
89,0,2,1,1,1,3.0,1,largest_gap,0.703125,0.6953125,1.0
89,0,2,1,1,1,3.0,1,random_temporal,0.7067708333333333,0.7083333333333334,1.0
89,0,2,1,1,1,3.0,1,sequential,0.475,0.4609375,0.9
89,0,2,1,1,1,3.0,1,uniform_stride,0.553125,0.5520833333333334,0.95
90,0,2,1,1,2,10.0,1,datb_sv,0.7854166666666667,0.7926136363636364,1.0
90,0,2,1,1,2,10.0,1,largest_gap,0.7854166666666667,0.7926136363636364,1.0
90,0,2,1,1,2,10.0,1,random_temporal,0.7772727272727273,0.7850378787878788,1.0
90,0,2,1,1,2,10.0,1,sequential,0.6172348484848486,0.6306818181818182,1.0
90,0,2,1,1,2,10.0,1,uniform_stride,0.6912878787878788,0.6410984848484849,1.0
91,0,2,1,1,3,30.0,1,datb_sv,0.8506720430107526,0.8504704301075269,1.0
91,0,2,1,1,3,30.0,1,largest_gap,0.8506720430107526,0.8504704301075269,1.0
91,0,2,1,1,3,30.0,1,random_temporal,0.8133064516129032,0.8111559139784946,1.0
91,0,2,1,1,3,30.0,1,sequential,0.6639784946236559,0.6559139784946236,1.0
91,0,2,1,1,3,30.0,1,uniform_stride,0.7965725806451612,0.8081317204301075,1.0
92,0,2,1,2,0,1.0,2,datb_sv,0.6777777777777778,0.6875,0.95
92,0,2,1,2,0,1.0,2,largest_gap,0.6777777777777778,0.6875,0.95
92,0,2,1,2,0,1.0,2,random_temporal,0.6277777777777778,0.6145833333333334,0.95
92,0,2,1,2,0,1.0,2,sequential,0.4083333333333333,0.4444444444444444,0.85
92,0,2,1,2,0,1.0,2,uniform_stride,0.59375,0.6736111111111112,0.9
93,0,2,1,2,1,3.0,2,datb_sv,0.8125,0.8159722222222222,1.0
93,0,2,1,2,1,3.0,2,largest_gap,0.8125,0.8159722222222222,1.0
93,0,2,1,2,1,3.0,2,random_temporal,0.7878472222222223,0.7795138888888888,1.0
93,0,2,1,2,1,3.0,2,sequential,0.6097222222222223,0.6163194444444444,1.0
93,0,2,1,2,1,3.0,2,uniform_stride,0.7309027777777778,0.6805555555555556,1.0
94,0,2,1,2,2,10.0,2,datb_sv,0.7527777777777778,0.7941919191919192,0.95
94,0,2,1,2,2,10.0,2,largest_gap,0.7527777777777778,0.7941919191919192,0.95
94,0,2,1,2,2,10.0,2,random_temporal,0.8121212121212121,0.8459595959595959,0.95
94,0,2,1,2,2,10.0,2,sequential,0.6938131313131313,0.7342171717171717,0.95
94,0,2,1,2,2,10.0,2,uniform_stride,0.7285353535353536,0.7304292929292929,0.95
95,0,2,1,2,3,30.0,2,datb_sv,0.8275537634408602,0.823252688172043,1.0
95,0,2,1,2,3,30.0,2,largest_gap,0.8275537634408602,0.823252688172043,1.0
95,0,2,1,2,3,30.0,2,random_temporal,0.855510752688172,0.8490143369175627,1.0
95,0,2,1,2,3,30.0,2,sequential,0.7062724014336917,0.6897401433691757,1.0
95,0,2,1,2,3,30.0,2,uniform_stride,0.8131720430107527,0.8111559139784946,1.0
96,0,2,2,0,0,1.0,1,datb_sv,0.7854166666666667,0.7916666666666666,1.0
96,0,2,2,0,0,1.0,1,largest_gap,0.7854166666666667,0.7916666666666666,1.0
96,0,2,2,0,0,1.0,1,random_temporal,0.79375,0.7864583333333334,1.0
96,0,2,2,0,0,1.0,1,sequential,0.33229166666666665,0.328125,0.6
96,0,2,2,0,0,1.0,1,uniform_stride,0.80625,0.8072916666666666,1.0
97,0,2,2,0,1,3.0,1,datb_sv,0.8385416666666666,0.8411458333333334,1.0
97,0,2,2,0,1,3.0,1,largest_gap,0.8385416666666666,0.8411458333333334,1.0
97,0,2,2,0,1,3.0,1,random_temporal,0.8020833333333334,0.8046875,1.0
97,0,2,2,0,1,3.0,1,sequential,0.4229166666666667,0.4244791666666667,0.75
97,0,2,2,0,1,3.0,1,uniform_stride,0.8572916666666666,0.859375,1.0
98,0,2,2,0,2,10.0,1,datb_sv,0.8755681818181819,0.8768939393939394,1.0
98,0,2,2,0,2,10.0,1,largest_gap,0.8755681818181819,0.8768939393939394,1.0
98,0,2,2,0,2,10.0,1,random_temporal,0.8553030303030302,0.8522727272727273,1.0
98,0,2,2,0,2,10.0,1,sequential,0.5214015151515151,0.5160984848484849,1.0
98,0,2,2,0,2,10.0,1,uniform_stride,0.8827651515151516,0.884469696969697,1.0
99,0,2,2,0,3,30.0,1,datb_sv,0.889717741935484,0.8891129032258065,1.0
99,0,2,2,0,3,30.0,1,largest_gap,0.889717741935484,0.8891129032258065,1.0
99,0,2,2,0,3,30.0,1,random_temporal,0.8696236559139784,0.8709677419354839,1.0
99,0,2,2,0,3,30.0,1,sequential,0.5596102150537634,0.5588037634408602,1.0
99,0,2,2,0,3,30.0,1,uniform_stride,0.8918682795698925,0.8921370967741935,1.0
100,0,2,2,1,0,1.0,2,datb_sv,0.8416666666666666,0.8506944444444444,1.0
100,0,2,2,1,0,1.0,2,largest_gap,0.8416666666666666,0.8506944444444444,1.0
100,0,2,2,1,0,1.0,2,random_temporal,0.8152777777777779,0.8090277777777778,1.0
100,0,2,2,1,0,1.0,2,sequential,0.4625,0.4722222222222222,1.0
100,0,2,2,1,0,1.0,2,uniform_stride,0.882638888888889,0.8854166666666666,1.0
101,0,2,2,1,1,3.0,2,datb_sv,0.8916666666666666,0.890625,1.0
101,0,2,2,1,1,3.0,2,largest_gap,0.8916666666666666,0.890625,1.0
101,0,2,2,1,1,3.0,2,random_temporal,0.8763888888888889,0.8940972222222222,1.0
101,0,2,2,1,1,3.0,2,sequential,0.6052083333333333,0.59375,1.0
101,0,2,2,1,1,3.0,2,uniform_stride,0.904513888888889,0.9027777777777778,1.0
102,0,2,2,1,2,10.0,2,datb_sv,0.9125,0.9160353535353535,1.0
102,0,2,2,1,2,10.0,2,largest_gap,0.9125,0.9160353535353535,1.0
102,0,2,2,1,2,10.0,2,random_temporal,0.9181818181818182,0.9217171717171717,1.0
102,0,2,2,1,2,10.0,2,sequential,0.6791666666666667,0.67739898989899,1.0
102,0,2,2,1,2,10.0,2,uniform_stride,0.9174242424242424,0.9204545454545454,1.0
103,0,2,2,1,3,30.0,2,datb_sv,0.909363799283154,0.8991935483870968,1.0
103,0,2,2,1,3,30.0,2,largest_gap,0.909363799283154,0.8991935483870968,1.0
103,0,2,2,1,3,30.0,2,random_temporal,0.8953405017921148,0.9003136200716846,1.0
103,0,2,2,1,3,30.0,2,sequential,0.7003136200716846,0.7114695340501792,1.0
103,0,2,2,1,3,30.0,2,uniform_stride,0.9204301075268818,0.9280913978494624,1.0
104,0,2,2,2,0,1.0,0,datb_sv,0.4604166666666667,0.5,0.95
104,0,2,2,2,0,1.0,0,largest_gap,0.4604166666666667,0.5,0.95
104,0,2,2,2,0,1.0,0,random_temporal,0.5229166666666667,0.53125,0.95
104,0,2,2,2,0,1.0,0,sequential,0.15416666666666667,0.15625,0.3
104,0,2,2,2,0,1.0,0,uniform_stride,0.5395833333333333,0.5833333333333334,0.9
105,0,2,2,2,1,3.0,0,datb_sv,0.5583333333333333,0.5572916666666666,1.0
105,0,2,2,2,1,3.0,0,largest_gap,0.5583333333333333,0.5572916666666666,1.0
105,0,2,2,2,1,3.0,0,random_temporal,0.5052083333333334,0.5625,0.95
105,0,2,2,2,1,3.0,0,sequential,0.2260416666666667,0.22395833333333334,0.5
105,0,2,2,2,1,3.0,0,uniform_stride,0.56875,0.6197916666666666,0.9
106,0,2,2,2,2,10.0,0,datb_sv,0.6299242424242424,0.6022727272727273,1.0
106,0,2,2,2,2,10.0,0,largest_gap,0.6299242424242424,0.6022727272727273,1.0
106,0,2,2,2,2,10.0,0,random_temporal,0.6617424242424242,0.6496212121212122,1.0
106,0,2,2,2,2,10.0,0,sequential,0.26363636363636367,0.2935606060606061,0.6
106,0,2,2,2,2,10.0,0,uniform_stride,0.6981060606060606,0.7196969696969697,1.0
107,0,2,2,2,3,30.0,0,datb_sv,0.6311827956989247,0.6169354838709677,1.0
107,0,2,2,2,3,30.0,0,largest_gap,0.6311827956989247,0.6169354838709677,1.0
107,0,2,2,2,3,30.0,0,random_temporal,0.6379032258064516,0.6317204301075269,1.0
107,0,2,2,2,3,30.0,0,sequential,0.32123655913978494,0.28293010752688175,0.55
107,0,2,2,2,3,30.0,0,uniform_stride,0.6893817204301075,0.7002688172043011,1.0
108,1,0,0,0,0,1.0,1,datb_sv,0.336111111111111,0.31423611111111116,0.65
108,1,0,0,0,0,1.0,1,largest_gap,0.336111111111111,0.31423611111111116,0.65
108,1,0,0,0,0,1.0,1,random_temporal,0.31388888888888894,0.3229166666666668,0.7166666666666667
108,1,0,0,0,0,1.0,1,sequential,0.28368055555555555,0.27604166666666663,0.8833333333333334
108,1,0,0,0,0,1.0,1,uniform_stride,0.328125,0.3541666666666667,0.85
109,1,0,0,0,1,3.0,1,datb_sv,0.4770833333333334,0.4765625,1.0
109,1,0,0,0,1,3.0,1,largest_gap,0.4770833333333334,0.4765625,1.0
109,1,0,0,0,1,3.0,1,random_temporal,0.5282986111111111,0.4869791666666669,1.0
109,1,0,0,0,1,3.0,1,sequential,0.51875,0.49565972222222227,1.0
109,1,0,0,0,1,3.0,1,uniform_stride,0.537326388888889,0.5381944444444445,1.0
110,1,0,0,0,2,10.0,1,datb_sv,0.6539141414141414,0.6638257575757576,1.0
110,1,0,0,0,2,10.0,1,largest_gap,0.6539141414141414,0.6638257575757576,1.0
110,1,0,0,0,2,10.0,1,random_temporal,0.6737373737373737,0.6682449494949497,1.0
110,1,0,0,0,2,10.0,1,sequential,0.6814393939393939,0.6739267676767676,1.0
110,1,0,0,0,2,10.0,1,uniform_stride,0.6859848484848484,0.6950757575757575,1.0
111,1,0,0,0,3,30.0,1,datb_sv,0.7233422939068099,0.7169578853046596,1.0
111,1,0,0,0,3,30.0,1,largest_gap,0.7233422939068099,0.7169578853046596,1.0
111,1,0,0,0,3,30.0,1,random_temporal,0.732616487455197,0.7363351254480286,1.0
111,1,0,0,0,3,30.0,1,sequential,0.7299731182795699,0.7255824372759856,1.0
111,1,0,0,0,3,30.0,1,uniform_stride,0.7309587813620072,0.7352150537634409,1.0
112,1,0,0,1,0,1.0,2,datb_sv,0.47824074074074074,0.48726851851851843,0.9166666666666666
112,1,0,0,1,0,1.0,2,largest_gap,0.47824074074074074,0.48726851851851843,0.9166666666666666
112,1,0,0,1,0,1.0,2,random_temporal,0.45393518518518505,0.43518518518518523,0.9166666666666666
112,1,0,0,1,0,1.0,2,sequential,0.41921296296296295,0.4201388888888889,0.9166666666666666
112,1,0,0,1,0,1.0,2,uniform_stride,0.437037037037037,0.4398148148148151,0.9166666666666666
113,1,0,0,1,1,3.0,2,datb_sv,0.577662037037037,0.5815972222222222,0.9666666666666666
113,1,0,0,1,1,3.0,2,largest_gap,0.577662037037037,0.5815972222222222,0.9666666666666666
113,1,0,0,1,1,3.0,2,random_temporal,0.6740740740740742,0.6394675925925929,0.9666666666666666
113,1,0,0,1,1,3.0,2,sequential,0.6202546296296296,0.6180555555555556,0.9666666666666666
113,1,0,0,1,1,3.0,2,uniform_stride,0.6275462962962963,0.630787037037037,0.9666666666666666
114,1,0,0,1,2,10.0,2,datb_sv,0.6845959595959595,0.6719276094276091,0.9166666666666666
114,1,0,0,1,2,10.0,2,largest_gap,0.6845959595959595,0.6719276094276091,0.9166666666666666
114,1,0,0,1,2,10.0,2,random_temporal,0.673063973063973,0.6618265993265992,0.9166666666666666
114,1,0,0,1,2,10.0,2,sequential,0.6787878787878788,0.6885521885521884,0.9166666666666666
114,1,0,0,1,2,10.0,2,uniform_stride,0.6917087542087542,0.7135942760942761,0.9166666666666666
115,1,0,0,1,3,30.0,2,datb_sv,0.7093040621266428,0.7419354838709677,0.95
115,1,0,0,1,3,30.0,2,largest_gap,0.7093040621266428,0.7419354838709677,0.95
115,1,0,0,1,3,30.0,2,random_temporal,0.7245967741935484,0.745594384707288,0.95
115,1,0,0,1,3,30.0,2,sequential,0.7171296296296296,0.7041517323775388,0.95
115,1,0,0,1,3,30.0,2,uniform_stride,0.7134259259259259,0.7180406212664276,0.95
116,1,0,0,2,0,1.0,0,datb_sv,0.09791666666666668,0.10069444444444446,0.2833333333333333
116,1,0,0,2,0,1.0,0,largest_gap,0.09791666666666668,0.10069444444444446,0.2833333333333333
116,1,0,0,2,0,1.0,0,random_temporal,0.09027777777777779,0.12152777777777779,0.2
116,1,0,0,2,0,1.0,0,sequential,0.00972222222222222,0.003472222222222222,0.06666666666666667
116,1,0,0,2,0,1.0,0,uniform_stride,0.0826388888888889,0.041666666666666664,0.15
117,1,0,0,2,1,3.0,0,datb_sv,0.14305555555555552,0.12152777777777775,0.31666666666666665
117,1,0,0,2,1,3.0,0,largest_gap,0.14305555555555552,0.12152777777777775,0.31666666666666665
117,1,0,0,2,1,3.0,0,random_temporal,0.19270833333333331,0.18055555555555555,0.3833333333333333
117,1,0,0,2,1,3.0,0,sequential,0.04513888888888889,0.05034722222222222,0.25
117,1,0,0,2,1,3.0,0,uniform_stride,0.10902777777777777,0.11805555555555554,0.18333333333333332
118,1,0,0,2,2,10.0,0,datb_sv,0.28017676767676775,0.2664141414141415,0.4833333333333334
118,1,0,0,2,2,10.0,0,largest_gap,0.28017676767676775,0.2664141414141415,0.4833333333333334
118,1,0,0,2,2,10.0,0,random_temporal,0.19406565656565652,0.22348484848484845,0.4166666666666667
118,1,0,0,2,2,10.0,0,sequential,0.07512626262626262,0.0587121212121212,0.31666666666666665
118,1,0,0,2,2,10.0,0,uniform_stride,0.139520202020202,0.12815656565656558,0.25
119,1,0,0,2,3,30.0,0,datb_sv,0.2461021505376344,0.20945340501792115,0.5
119,1,0,0,2,3,30.0,0,largest_gap,0.2461021505376344,0.20945340501792115,0.5
119,1,0,0,2,3,30.0,0,random_temporal,0.26348566308243726,0.2600806451612903,0.5
119,1,0,0,2,3,30.0,0,sequential,0.19861111111111113,0.13127240143369173,0.6
119,1,0,0,2,3,30.0,0,uniform_stride,0.19480286738351255,0.12231182795698926,0.5833333333333333
120,1,0,1,0,0,1.0,2,datb_sv,0.7733796296296296,0.7881944444444444,1.0
120,1,0,1,0,0,1.0,2,largest_gap,0.7733796296296296,0.7881944444444444,1.0
120,1,0,1,0,0,1.0,2,random_temporal,0.7599537037037039,0.7997685185185186,1.0
120,1,0,1,0,0,1.0,2,sequential,0.41365740740740753,0.41435185185185197,0.9833333333333334
120,1,0,1,0,0,1.0,2,uniform_stride,0.6745370370370367,0.6990740740740736,0.9833333333333334
121,1,0,1,0,1,3.0,2,datb_sv,0.8325231481481481,0.8425925925925926,1.0
121,1,0,1,0,1,3.0,2,largest_gap,0.8325231481481481,0.8425925925925926,1.0
121,1,0,1,0,1,3.0,2,random_temporal,0.7859953703703704,0.7824074074074076,1.0
121,1,0,1,0,1,3.0,2,sequential,0.6042824074074074,0.6203703703703703,1.0
121,1,0,1,0,1,3.0,2,uniform_stride,0.7386574074074075,0.7766203703703705,1.0
122,1,0,1,0,2,10.0,2,datb_sv,0.860648148148148,0.8465909090909091,1.0
122,1,0,1,0,2,10.0,2,largest_gap,0.860648148148148,0.8465909090909091,1.0
122,1,0,1,0,2,10.0,2,random_temporal,0.8013468013468014,0.7735690235690237,1.0
122,1,0,1,0,2,10.0,2,sequential,0.6372474747474748,0.6378367003367003,1.0
122,1,0,1,0,2,10.0,2,uniform_stride,0.7726010101010101,0.7792508417508418,1.0
123,1,0,1,0,3,30.0,2,datb_sv,0.8712813620071685,0.8577508960573477,1.0
123,1,0,1,0,3,30.0,2,largest_gap,0.8712813620071685,0.8577508960573477,1.0
123,1,0,1,0,3,30.0,2,random_temporal,0.8391875746714457,0.8376642771804061,1.0
